date,n,p,p_over_n,psi1,psi2,psi3,psi_med,eigengap,vol_pca_unconstrained,vol_jse_unconstrained,delta_unconstrained,vol_pca_long_only,vol_jse_long_only,delta_long_only
2022-02-01,252,458,1.8174603174603174,0.9960502980966978,0.9902765269361848,0.9817100097311123,0.9902765269361848,0.5926188183209221,0.14451684057322625,0.14608397614728755,0.0015671355740612958,0.1574352495068717,0.15733923753831888,-9.601196855282823e-05
2022-03-01,252,459,1.8214285714285714,0.9962221841625265,0.990186387258356,0.9815702824794438,0.990186387258356,0.6138758252980279,0.19102824380413394,0.19494867873350352,0.003920434929369582,0.14213305795977565,0.14195282521056612,-0.00018023274920953014
2022-04-01,252,460,1.8253968253968254,0.9965416779287161,0.988834804032768,0.9807074622295815,0.988834804032768,0.6890584526008716,0.1830232538873551,0.18363775156447734,0.0006144976771222388,0.18249601588289782,0.18243696091534267,-5.905496755514994e-05
2022-05-02,252,462,1.8333333333333333,0.9967335962162065,0.988322882799447,0.9814119599152966,0.988322882799447,0.7190898410743766,0.19891642357968284,0.19863945478401795,-0.00027696879566488364,0.2414165134429734,0.24127910875456157,-0.00013740468841183517
2022-06-01,252,464,1.8412698412698412,0.9970978335222972,0.9872497043692908,0.9810346110121416,0.9872497043692908,0.7712563923524609,0.24552491487330072,0.24589789217571226,0.0003729773024115368,0.26201809318334673,0.2619806612506929,-3.743193265381972e-05
2022-07-01,252,466,1.8492063492063493,0.9974906604817491,0.9867814107299281,0.9814111050033573,0.9867814107299281,0.8091426070039645,0.10558412988573428,0.10665105142006687,0.0010669215343325905,0.13335835138315882,0.1333142311699276,-4.412021323121906e-05
2022-08-01,252,466,1.8492063492063493,0.9975015043443364,0.9860123576817089,0.9816081142527578,0.9860123576817089,0.8203450247125061,0.14935042065246906,0.150076888989168,0.0007264683366989266,0.1553039002639338,0.15527319215670876,-3.0708107225024817e-05
2022-09-01,252,466,1.8492063492063493,0.997617799410095,0.9853993062693803,0.981065136464947,0.9853993062693803,0.835839233978854,0.2230446809256331,0.22375730915895542,0.0007126282333223266,0.2344490572643694,0.2344198901706423,-2.916709372710602e-05
2022-10-03,252,468,1.8571428571428572,0.9977175382868672,0.9847336555682183,0.9799829607558382,0.9847336555682183,0.8495125466126193,0.15636349627091983,0.15680117336400912,0.0004376770930892837,0.21422981948323402,0.2141618054395368,-6.801404369721764e-05
2022-11-01,252,470,1.8650793650793651,0.9978185303049382,0.9841150165498596,0.9803518299841051,0.9841150165498596,0.8617224709097857,0.21753828651107213,0.22302401705223682,0.005485730541164691,0.1752047744582652,0.17508650866263825,-0.00011826579562695949
